case_id,transaction_id,transaction_date,dispute_date,resolution_date,transaction_amount,currency,payment_method,is_recurring,is_card_present,is_cross_border,is_digital_goods,card_network,reason_code,reason_category,reason_description,merchant_id,merchant_name,merchant_category_code,merchant_category_name,merchant_monthly_volume,merchant_chargeback_rate,merchant_avg_ticket,merchant_years_active,customer_id,customer_tenure_months,customer_total_orders,customer_prior_disputes,customer_prior_win_rate,customer_account_verified,customer_email_domain,days_to_dispute,days_to_respond,response_within_deadline,deadline_days,day_of_week_transaction,month_of_year,is_holiday_period,has_delivery_tracking,has_delivery_confirmation,has_delivery_signature,has_avs_match,has_cvv_match,has_3ds_authentication,has_customer_communication,has_refund_policy_shown,has_terms_accepted,has_ip_geomatch,has_device_fingerprint,has_usage_proof,has_prior_non_disputed_txn,evidence_count,evidence_completeness,evidence_strength_score,amount_log,amount_vs_merchant_avg,customer_risk_score,is_repeat_disputer,dispute_velocity,reason_code_encoded,category_encoded,mcc_encoded,win_probability_true,case_disposition,representment_won,evidence_score
CB-2024-02894,TXN-262286269,2024-01-06,2024-01-14,2024-02-25,233.48,USD,credit,0,0,0,0,Visa,Visa_13.1,CONSUMER_DISPUTE,Merchandise / Services Not Received,MER-0019,PeakCart,5999,Misc. Retail,23297,3.699,446.68,8,CUST-01881,3,1,0,0.5,1,corporate.com,8,5,1,30,5,1,1,1,1,0,1,1,0,1,0,0,1,1,0,1,8,0.75,0.66,5.4574,0.523,0.15,0,0.0,7,1,4,0.9288,REPRESENTED,1,0.8125
CB-2024-05770,TXN-989722087,2024-01-06,2024-01-13,2024-02-28,215.3,USD,debit,0,1,0,0,Visa,Visa_10.5,FRAUD,Fraud - Counterfeit Transaction,MER-0011,AppZone,5045,Computers / Peripherals,10733,3.416,463.41,16,CUST-01537,4,4,1,0.674,0,gmail.com,7,8,1,30,5,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0,5,0.667,0.47,5.3767,0.465,0.798,0,0.25,1,0,10,0.3923,REPRESENTED,0,0.8000499999999999
CB-2024-08526,TXN-995728926,2024-01-06,2024-01-21,2024-03-14,183.63,USD,prepaid,0,0,0,1,Mastercard,MC_4808,AUTHORIZATION,Authorization Related Chargeback,MER-0007,PixelBuy,7011,Hotels / Lodging,14474,9.107,419.75,2,CUST-01976,10,3,0,0.5,1,gmail.com,15,5,1,45,5,1,1,0,0,0,1,1,0,0,1,0,1,1,1,1,7,0.5,0.48,5.2184,0.437,0.15,0,0.0,9,2,6,0.6305,REPRESENTED,0,0.47500000000000003
CB-2024-01026,TXN-927300291,2024-01-06,2024-02-01,2024-02-09,261.64,USD,debit,0,0,0,0,Mastercard,MC_4808,AUTHORIZATION,Authorization Related Chargeback,MER-0013,UrbanCart,5961,Catalog / Mail-Order,13886,2.798,244.89,14,CUST-02239,74,1,0,0.5,1,gmail.com,26,1,1,45,5,1,1,0,0,0,1,1,0,1,0,1,1,1,0,1,7,0.5,0.46,5.5708,1.068,0.15,0,0.0,9,2,12,0.729,REPRESENTED,1,0.47500000000000003
CB-2024-02869,TXN-411295020,2024-01-06,2024-02-26,2024-04-08,110.9,USD,debit,0,0,0,0,Visa,Visa_10.4,FRAUD,Fraud - Card Not Present,MER-0009,StreamVault,5945,Hobby / Toy Stores,18074,5.411,60.26,8,CUST-02237,58,1,1,0.336,0,outlook.com,51,1,1,30,5,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,8,0.6,0.77,4.7176,1.84,0.503,0,0.0172,0,0,8,0.9159,REPRESENTED,1,0.94
CB-2024-06628,TXN-336652524,2024-01-06,2024-02-15,2024-04-18,177.56,USD,credit,0,0,0,0,Visa,Visa_11.1,AUTHORIZATION,Card Recovery Bulletin,MER-0005,GadgetHub,5999,Misc. Retail,45241,1.492,392.24,14,CUST-01653,13,8,0,0.5,1,gmail.com,40,4,1,30,5,1,1,0,0,0,1,1,0,1,1,0,1,1,0,0,6,0.5,0.4,5.1849,0.453,0.15,0,0.0,2,2,4,0.4822,REPRESENTED,0,0.47500000000000003
CB-2024-07893,TXN-578127688,2024-01-06,2024-01-12,2024-03-13,617.59,USD,debit,0,0,0,1,Visa,Visa_10.4,FRAUD,Fraud - Card Not Present,MER-0020,VeloStore,7372,Software / SaaS,44888,3.743,429.74,1,CUST-01206,4,1,1,0.44,1,gmail.com,6,9,1,30,5,1,1,0,0,0,0,1,0,0,1,0,1,1,1,1,6,0.6,0.4,6.4274,1.437,0.668,0,0.25,0,0,5,0.4786,REPRESENTED,0,0.29000000000000004
CB-2024-00115,TXN-353301958,2024-01-07,2024-01-15,2024-02-01,109.07,USD,debit,0,0,0,0,Visa,Visa_12.1,PROCESSING_ERROR,Late Presentment,MER-0002,TechMart Online,5812,Eating Places / Restaurants,22216,4.5,248.63,8,CUST-01106,28,12,0,0.5,1,gmail.com,8,6,1,30,6,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,4,0.0,0.26,4.7011,0.439,0.15,0,0.0,4,3,1,0.405,REPRESENTED,0,0.2
CB-2024-09179,TXN-798344223,2024-01-07,2024-02-17,2024-03-27,51.18,USD,credit,0,0,0,0,Visa,Visa_10.4,FRAUD,Fraud - Card Not Present,MER-0004,DigitalNest,5912,Drug Stores / Pharmacies,45060,5.072,421.92,6,CUST-02524,36,12,0,0.5,1,hotmail.com,41,1,1,30,6,1,1,1,0,0,1,1,0,0,0,0,1,0,0,1,5,0.6,0.32,3.9547,0.121,0.15,0,0.0,0,0,3,0.5536,REPRESENTED,1,0.49
CB-2024-02884,TXN-400442811,2024-01-07,2024-01-09,2024-02-03,277.56,USD,credit,0,0,0,1,Visa,Visa_10.4,FRAUD,Fraud - Card Not Present,MER-0012,NexCommerce,4816,Computer Network Services,18051,0.853,374.54,6,CUST-02009,18,12,0,0.5,1,hotmail.com,2,10,1,30,6,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,9,0.8,0.75,5.6296,0.741,0.15,0,0.0,0,0,11,0.7332,REPRESENTED,0,0.82
CB-2024-08040,TXN-106565912,2024-01-07,2024-01-31,2024-04-03,156.73,USD,credit,1,0,0,1,Visa,Visa_13.1,CONSUMER_DISPUTE,Merchandise / Services Not Received,MER-0012,NexCommerce,4816,Computer Network Services,18051,0.853,374.54,6,CUST-01195,27,1,0,0.5,0,yahoo.com,24,5,1,30,6,1,1,0,0,0,1,0,0,0,0,0,1,0,1,1,4,0.0,0.28,5.0609,0.418,0.35,0,0.0,7,1,11,0.7642,REPRESENTED,0,0.2
CB-2024-09333,TXN-225891669,2024-01-07,2024-01-29,2024-02-23,175.85,USD,credit,0,0,0,0,Mastercard,MC_4855,CONSUMER_DISPUTE,Goods / Services Not Received,MER-0009,StreamVault,5945,Hobby / Toy Stores,18074,5.411,60.26,8,CUST-00670,1,2,3,0.329,1,outlook.com,22,1,1,45,6,1,1,1,1,0,1,1,0,0,1,1,1,0,0,0,7,0.667,0.58,5.1753,2.918,1.701,1,3.0,13,1,8,0.9795,REPRESENTED,1,0.8000499999999999
CB-2024-00834,TXN-121598551,2024-01-07,2024-02-21,2024-04-19,103.96,USD,debit,0,0,0,1,Visa,Visa_10.4,FRAUD,Fraud - Card Not Present,MER-0015,FusionStore,5411,Grocery Stores,19967,0.815,265.96,4,CUST-02457,5,5,0,0.5,1,gmail.com,45,5,1,30,6,1,1,0,0,0,0,1,0,1,1,0,1,1,0,0,5,0.6,0.32,4.6536,0.391,0.15,0,0.0,0,0,0,0.5313,REPRESENTED,1,0.29000000000000004
CB-2024-09582,TXN-510755759,2024-01-07,2024-02-08,2024-03-06,252.43,USD,debit,0,0,0,1,Mastercard,MC_4834,PROCESSING_ERROR,Duplicate Processing,MER-0020,VeloStore,7372,Software / SaaS,44888,3.743,429.74,1,CUST-02769,40,34,0,0.5,1,corporate.com,32,4,1,45,6,1,1,0,0,0,0,1,0,1,1,1,1,1,1,1,8,1.0,0.53,5.5351,0.587,0.15,0,0.0,10,3,5,0.9712,REPRESENTED,1,0.35
CB-2024-07326,TXN-188362708,2024-01-07,2024-05-06,2024-06-07,128.27,USD,prepaid,0,0,1,0,Visa,Visa_13.1,CONSUMER_DISPUTE,Merchandise / Services Not Received,MER-0018,ZenShop,5912,Drug Stores / Pharmacies,16900,6.51,116.2,5,CUST-02336,2,1,2,0.279,1,outlook.com,120,1,1,30,6,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0,5,0.0,0.44,4.8619,1.104,1.216,1,1.0,7,1,3,0.7407,REPRESENTED,1,0.55
CB-2024-05924,TXN-164789600,2024-01-07,2024-01-19,2024-02-24,3183.96,USD,prepaid,0,0,0,1,Visa,Visa_10.4,FRAUD,Fraud - Card Not Present,MER-0008,QuickCart,4722,Travel Agencies,9247,1.457,153.87,14,CUST-02754,7,10,0,0.5,0,gmail.com,12,1,1,30,6,1,1,0,1,0,0,0,1,1,0,0,1,0,1,1,6,0.4,0.65,8.0662,20.693,0.35,0,0.0,0,0,7,0.6662,REPRESENTED,1,0.51
CB-2024-05579,TXN-805096033,2024-01-07,2024-01-22,2024-02-17,99.67,USD,credit,0,0,0,1,Visa,Visa_10.5,FRAUD,Fraud - Counterfeit Transaction,MER-0019,PeakCart,5999,Misc. Retail,23297,3.699,446.68,8,CUST-02506,52,19,1,0.187,1,yahoo.com,15,1,1,30,6,1,1,0,0,0,1,1,0,0,0,0,1,1,0,0,4,1.0,0.28,4.6118,0.223,0.359,0,0.0192,1,0,4,0.5035,REPRESENTED,0,0.55
CB-2024-08776,TXN-854250044,2024-01-07,2024-01-13,2024-02-24,20.95,USD,prepaid,0,0,0,0,Mastercard,MC_4837,FRAUD,No Cardholder Authorization,MER-0016,ByteDeals,5812,Eating Places / Restaurants,1759,7.446,142.23,11,CUST-01922,13,1,0,0.5,1,yahoo.com,6,15,1,45,6,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0,5,0.5,0.48,3.0888,0.147,0.15,0,0.0,11,0,1,0.4544,REPRESENTED,1,0.7749999999999999
CB-2024-05578,TXN-994679895,2024-01-07,2024-02-16,2024-04-11,738.33,EUR,credit,0,0,0,0,Mastercard,MC_4853,CONSUMER_DISPUTE,Goods / Services Not as Described,MER-0007,PixelBuy,7011,Hotels / Lodging,14474,9.107,419.75,2,CUST-00378,1,1,1,0.559,1,corporate.com,40,1,1,45,6,1,1,1,1,0,1,1,1,0,1,0,1,0,0,1,8,0.25,0.75,6.6057,1.759,0.632,0,1.0,12,1,6,0.6764,REPRESENTED,1,0.8875
CB-2024-03811,TXN-134627063,2024-01-07,2024-02-14,2024-03-08,69.8,USD,credit,0,0,1,0,Mastercard,MC_4863,FRAUD,Cardholder Does Not Recognize,MER-0015,FusionStore,5411,Grocery Stores,19967,0.815,265.96,4,CUST-00308,13,7,0,0.5,0,corporate.com,38,6,1,45,6,1,1,0,0,0,0,1,0,0,0,1,1,1,0,1,5,0.75,0.31,4.2599,0.262,0.35,0,0.0,14,0,0,0.4953,REPRESENTED,1,0.3125
CB-2024-01176,TXN-173080719,2024-01-08,2024-01-24,2024-02-27,69.68,EUR,credit,0,0,0,0,Visa,Visa_13.1,CONSUMER_DISPUTE,Merchandise / Services Not Received,MER-0001,CloudSoft Solutions,5411,Grocery Stores,29970,5.907,410.61,1,CUST-00752,15,11,0,0.5,1,hotmail.com,16,1,1,30,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,1,7,0.25,0.44,4.2582,0.17,0.15,0,0.0,7,1,0,0.721,REPRESENTED,1,0.4375
CB-2024-03242,TXN-515610420,2024-01-08,2024-01-25,2024-02-14,1333.3,USD,credit,0,0,0,1,Visa,Visa_11.2,AUTHORIZATION,Declined Authorization,MER-0008,QuickCart,4722,Travel Agencies,9247,1.457,153.87,14,CUST-01805,1,3,1,0.116,1,outlook.com,17,10,1,30,0,1,0,0,0,0,1,1,1,1,0,1,0,0,1,0,6,1.0,0.57,7.1962,8.665,0.765,0,1.0,3,2,7,0.9398,REPRESENTED,1,0.7000000000000001
CB-2024-03239,TXN-406830125,2024-01-08,2024-01-20,2024-02-12,264.99,USD,credit,1,1,0,1,Visa,Visa_11.2,AUTHORIZATION,Declined Authorization,MER-0014,SmartBuy,6411,Insurance,30178,3.28,434.09,18,CUST-02779,10,9,0,0.5,0,hotmail.com,12,3,1,30,0,1,0,0,0,0,1,1,0,0,1,1,1,1,1,0,7,1.0,0.49,5.5835,0.61,0.35,0,0.0,3,2,13,0.8349,REPRESENTED,1,0.55
CB-2024-03308,TXN-453764180,2024-01-08,2024-01-29,2024-04-02,122.27,USD,credit,1,0,0,0,Mastercard,MC_4834,PROCESSING_ERROR,Duplicate Processing,MER-0005,GadgetHub,5999,Misc. Retail,45241,1.492,392.24,14,CUST-00078,43,5,0,0.5,1,gmail.com,21,11,1,45,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,4,0.0,0.25,4.8144,0.312,0.15,0,0.0,10,3,4,0.835,REPRESENTED,1,0.2
CB-2024-05746,TXN-182924555,2024-01-08,2024-01-23,2024-03-15,172.78,USD,credit,0,0,0,0,Mastercard,MC_4837,FRAUD,No Cardholder Authorization,MER-0019,PeakCart,5999,Misc. Retail,23297,3.699,446.68,8,CUST-02043,80,6,3,0.634,1,gmail.com,15,4,1,45,0,1,0,0,0,0,1,1,1,1,0,0,1,1,0,0,6,1.0,0.53,5.1578,0.387,0.335,1,0.0375,11,0,4,0.9237,REPRESENTED,1,0.7000000000000001
CB-2024-03714,TXN-221815358,2024-01-08,2024-01-15,2024-02-19,29.22,USD,debit,0,1,0,1,Visa,Visa_13.1,CONSUMER_DISPUTE,Merchandise / Services Not Received,MER-0004,DigitalNest,5912,Drug Stores / Pharmacies,45060,5.072,421.92,6,CUST-00167,74,15,2,0.407,1,gmail.com,7,2,1,30,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,5,0.25,0.34,3.4085,0.069,0.34,1,0.027,7,1,3,0.7309,REPRESENTED,1,0.0375
CB-2024-03307,TXN-127801778,2024-01-08,2024-02-07,2024-02-27,477.78,USD,credit,0,0,1,0,Mastercard,MC_4837,FRAUD,No Cardholder Authorization,MER-0007,PixelBuy,7011,Hotels / Lodging,14474,9.107,419.75,2,CUST-00343,37,4,2,0.886,1,yahoo.com,30,1,1,45,0,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,6,0.5,0.52,6.1712,1.138,0.358,1,0.0541,11,0,6,0.3482,REPRESENTED,0,0.7749999999999999
CB-2024-01555,TXN-141610724,2024-01-08,2024-01-16,2024-02-24,237.19,USD,credit,0,0,0,1,Visa,Visa_12.1,PROCESSING_ERROR,Late Presentment,MER-0020,VeloStore,7372,Software / SaaS,44888,3.743,429.74,1,CUST-02385,11,5,0,0.5,0,gmail.com,8,3,1,30,0,1,0,0,0,0,0,1,0,1,0,1,1,1,1,0,6,0.5,0.43,5.4731,0.552,0.35,0,0.0,4,3,5,0.5949,REPRESENTED,1,0.275
CB-2024-07425,TXN-227689455,2024-01-08,2024-01-25,2024-03-16,286.89,USD,prepaid,0,0,0,0,Visa,Visa_13.1,CONSUMER_DISPUTE,Merchandise / Services Not Received,MER-0014,SmartBuy,6411,Insurance,30178,3.28,434.09,18,CUST-02756,81,4,2,0.369,1,gmail.com,17,1,1,30,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,3,0.25,0.19,5.6626,0.661,0.337,1,0.0247,7,1,13,0.5761,REPRESENTED,1,0.23750000000000002
CB-2024-04482,TXN-618611984,2024-01-08,2024-01-21,2024-03-18,26.45,USD,credit,0,0,0,0,Visa,Visa_10.5,FRAUD,Fraud - Counterfeit Transaction,MER-0018,ZenShop,5912,Drug Stores / Pharmacies,16900,6.51,116.2,5,CUST-01018,3,2,3,0.246,1,corporate.com,13,1,1,30,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,5,0.333,0.43,3.3124,0.228,1.726,1,1.0,1,0,3,0.4748,REPRESENTED,1,0.54995
CB-2024-03111,TXN-989712965,2024-01-08,2024-02-16,2024-03-11,158.16,USD,debit,0,0,0,0,Mastercard,MC_4853,CONSUMER_DISPUTE,Goods / Services Not as Described,MER-0005,GadgetHub,5999,Misc. Retail,45241,1.492,392.24,14,CUST-01553,73,1,0,0.5,1,gmail.com,39,1,1,45,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,5,0.25,0.33,5.0699,0.403,0.15,0,0.0,12,1,4,0.4958,REPRESENTED,1,0.4375
CB-2024-09615,TXN-764395366,2024-01-08,2024-01-11,2024-01-30,85.25,USD,credit,0,0,0,0,Visa,Visa_13.1,CONSUMER_DISPUTE,Merchandise / Services Not Received,MER-0009,StreamVault,5945,Hobby / Toy Stores,18074,5.411,60.26,8,CUST-00812,43,6,1,0.572,1,gmail.com,3,7,1,30,0,1,0,0,1,0,1,1,0,1,0,1,1,1,0,1,8,0.5,0.66,4.4573,1.415,0.268,0,0.0233,7,1,8,0.9127,REPRESENTED,1,0.7749999999999999
CB-2024-04699,TXN-141010959,2024-01-08,2024-03-08,2024-05-10,361.81,USD,credit,0,0,0,0,Visa,Visa_13.1,CONSUMER_DISPUTE,Merchandise / Services Not Received,MER-0013,UrbanCart,5961,Catalog / Mail-Order,13886,2.798,244.89,14,CUST-00724,7,5,0,0.5,1,hotmail.com,60,4,1,30,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0.25,0.14,5.8939,1.477,0.15,0,0.0,7,1,12,0.6203,REPRESENTED,1,0.23750000000000002
CB-2024-01013,TXN-997940454,2024-01-08,2024-01-11,2024-02-29,123.36,USD,credit,0,0,0,0,Visa,Visa_10.5,FRAUD,Fraud - Counterfeit Transaction,MER-0018,ZenShop,5912,Drug Stores / Pharmacies,16900,6.51,116.2,5,CUST-00607,29,3,0,0.5,1,yahoo.com,3,5,1,30,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,3,0.333,0.32,4.8232,1.062,0.15,0,0.0,1,0,3,0.5621,REPRESENTED,0,0.39994999999999997
CB-2024-05668,TXN-435653330,2024-01-09,2024-01-25,2024-03-19,30.21,USD,debit,1,0,0,0,Visa,Visa_13.1,CONSUMER_DISPUTE,Merchandise / Services Not Received,MER-0004,DigitalNest,5912,Drug Stores / Pharmacies,45060,5.072,421.92,6,CUST-02122,9,16,2,0.481,0,outlook.com,16,8,1,30,1,1,0,1,1,0,1,0,0,1,1,1,0,0,0,0,6,0.75,0.52,3.4407,0.072,1.356,1,0.2222,7,1,3,0.9463,REPRESENTED,1,0.6125
CB-2024-03919,TXN-827168638,2024-01-09,2024-02-17,2024-02-28,30.06,USD,credit,0,0,0,0,Visa,Visa_12.5,PROCESSING_ERROR,Incorrect Amount,MER-0004,DigitalNest,5912,Drug Stores / Pharmacies,45060,5.072,421.92,6,CUST-02402,30,6,0,0.5,0,yahoo.com,39,3,1,30,1,1,0,1,1,0,0,1,1,1,0,0,1,0,1,0,7,0.5,0.74,3.4359,0.071,0.35,0,0.0,6,3,3,0.9665,REPRESENTED,1,0.725
CB-2024-07660,TXN-832857046,2024-01-09,2024-01-18,2024-03-09,111.44,USD,credit,0,0,1,1,Mastercard,MC_4853,CONSUMER_DISPUTE,Goods / Services Not as Described,MER-0012,NexCommerce,4816,Computer Network Services,18051,0.853,374.54,6,CUST-00002,29,1,4,0.236,1,yahoo.com,9,2,1,45,1,1,0,0,0,0,1,1,0,0,1,1,1,1,0,1,7,0.5,0.44,4.7224,0.298,1.057,1,0.1379,12,1,11,0.548,REPRESENTED,0,0.47500000000000003
CB-2024-05381,TXN-891423203,2024-01-09,2024-01-10,2024-01-29,44.57,USD,prepaid,0,0,0,0,Visa,Visa_10.4,FRAUD,Fraud - Card Not Present,MER-0018,ZenShop,5912,Drug Stores / Pharmacies,16900,6.51,116.2,5,CUST-00395,36,37,0,0.5,0,gmail.com,1,6,1,30,1,1,0,0,1,1,1,1,0,0,1,0,1,1,1,0,8,0.8,0.78,3.8192,0.384,0.35,0,0.0,0,0,3,0.6856,REPRESENTED,1,0.82
CB-2024-01884,TXN-132653473,2024-01-09,2024-01-27,2024-03-17,105.69,USD,debit,1,0,0,0,Mastercard,MC_4863,FRAUD,Cardholder Does Not Recognize,MER-0019,PeakCart,5999,Misc. Retail,23297,3.699,446.68,8,CUST-01323,40,7,0,0.5,1,gmail.com,18,5,1,45,1,1,0,1,1,0,0,0,0,0,1,0,1,1,0,1,6,0.5,0.48,4.6699,0.237,0.15,0,0.0,14,0,4,0.5164,REPRESENTED,1,0.375
CB-2024-02306,TXN-598198445,2024-01-09,2024-01-15,2024-02-08,114.28,USD,credit,1,1,0,0,Visa,Visa_13.1,CONSUMER_DISPUTE,Merchandise / Services Not Received,MER-0001,CloudSoft Solutions,5411,Grocery Stores,29970,5.907,410.61,1,CUST-02548,4,2,0,0.5,1,gmail.com,6,8,1,30,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,1,6,0.25,0.4,4.7474,0.278,0.15,0,0.0,7,1,0,0.6567,REPRESENTED,0,0.4375
CB-2024-02290,TXN-971001005,2024-01-09,2024-02-11,2024-02-21,95.58,USD,debit,0,0,0,1,Visa,Visa_10.4,FRAUD,Fraud - Card Not Present,MER-0010,InnoRetail,5651,Clothing / Apparel,47361,1.391,330.38,5,CUST-02166,16,16,0,0.5,0,gmail.com,33,1,1,30,1,1,0,0,0,0,1,1,0,1,0,0,1,1,0,0,5,0.8,0.35,4.5704,0.289,0.35,0,0.0,0,0,9,0.6285,REPRESENTED,0,0.52
CB-2024-04816,TXN-568869287,2024-01-09,2024-01-30,2024-02-23,157.21,USD,credit,0,0,0,1,Visa,Visa_10.4,FRAUD,Fraud - Card Not Present,MER-0006,PrimeGoods,7372,Software / SaaS,9101,2.92,237.28,18,CUST-02559,20,2,3,0.575,0,outlook.com,21,1,1,30,1,1,0,0,0,0,1,0,0,1,1,1,1,1,0,0,6,0.6,0.38,5.0639,0.663,1.228,1,0.15,0,0,5,0.6345,REPRESENTED,1,0.29000000000000004
CB-2024-03938,TXN-859286146,2024-01-09,2024-01-10,2024-03-01,156.51,USD,credit,0,0,0,1,Visa,Visa_13.3,CONSUMER_DISPUTE,Not as Described or Defective Merchandise,MER-0006,PrimeGoods,7372,Software / SaaS,9101,2.92,237.28,18,CUST-02701,27,12,0,0.5,1,gmail.com,1,1,1,30,1,1,0,0,0,0,1,1,0,0,1,0,1,0,1,1,6,0.333,0.41,5.0595,0.66,0.15,0,0.0,8,1,5,0.6924,REPRESENTED,1,0.44995
CB-2024-02586,TXN-213666570,2024-01-09,2024-02-04,2024-04-03,77.18,GBP,credit,1,0,1,0,Mastercard,MC_4853,CONSUMER_DISPUTE,Goods / Services Not as Described,MER-0001,CloudSoft Solutions,5411,Grocery Stores,29970,5.907,410.61,1,CUST-01321,13,6,0,0.5,1,outlook.com,26,1,1,45,1,1,0,1,0,0,0,1,1,1,0,0,1,0,0,1,6,0.25,0.49,4.359,0.188,0.15,0,0.0,12,1,0,0.4191,REPRESENTED,1,0.38749999999999996
CB-2024-07128,TXN-721522191,2024-01-10,2024-01-13,2024-02-24,347.17,USD,prepaid,0,0,0,0,Visa,Visa_10.4,FRAUD,Fraud - Card Not Present,MER-0019,PeakCart,5999,Misc. Retail,23297,3.699,446.68,8,CUST-01122,9,4,0,0.5,1,outlook.com,3,5,1,30,2,1,0,1,1,0,1,0,1,1,0,1,1,0,0,0,7,0.6,0.7,5.8527,0.777,0.15,0,0.0,0,0,4,0.7244,REPRESENTED,1,0.74
CB-2024-04860,TXN-917626295,2024-01-10,2024-02-16,2024-03-02,311.49,USD,debit,0,0,0,1,Mastercard,MC_4855,CONSUMER_DISPUTE,Goods / Services Not Received,MER-0012,NexCommerce,4816,Computer Network Services,18051,0.853,374.54,6,CUST-01860,22,18,2,0.761,1,gmail.com,37,1,1,45,2,1,0,0,0,0,1,1,0,1,0,0,1,1,1,0,6,0.0,0.45,5.7446,0.832,0.617,1,0.0909,13,1,11,0.8496,REPRESENTED,1,0.4
CB-2024-01101,TXN-826341076,2024-01-10,2024-01-11,2024-02-21,285.1,USD,debit,0,0,0,0,Visa,Visa_11.2,AUTHORIZATION,Declined Authorization,MER-0010,InnoRetail,5651,Clothing / Apparel,47361,1.391,330.38,5,CUST-00047,24,10,5,0.358,1,gmail.com,1,1,1,30,2,1,0,0,1,1,0,1,1,0,0,1,1,1,1,1,9,0.5,0.94,5.6563,0.863,1.443,1,0.2083,3,2,9,0.8893,REPRESENTED,1,0.725
CB-2024-04673,TXN-737739945,2024-01-10,2024-02-02,2024-03-14,670.12,GBP,credit,1,0,0,0,Mastercard,MC_4853,CONSUMER_DISPUTE,Goods / Services Not as Described,MER-0003,SwiftShop,5732,Electronics Stores,27813,1.574,177.32,6,CUST-00581,8,1,0,0.5,1,hotmail.com,23,1,1,45,2,1,0,1,1,1,1,1,0,1,1,1,1,0,1,0,10,1.0,0.9,6.5089,3.779,0.15,0,0.0,12,1,2,0.98,REPRESENTED,1,0.85
CB-2024-03662,TXN-993249575,2024-01-10,2024-03-08,2024-04-07,474.56,USD,credit,0,0,0,0,Mastercard,MC_4837,FRAUD,No Cardholder Authorization,MER-0019,PeakCart,5999,Misc. Retail,23297,3.699,446.68,8,CUST-00016,17,19,0,0.5,1,outlook.com,58,18,1,45,2,1,0,0,1,0,1,1,1,1,0,0,1,0,0,0,6,0.75,0.66,6.1645,1.062,0.15,0,0.0,11,0,4,0.8375,REPRESENTED,1,0.9624999999999999
CB-2024-00302,TXN-516130379,2024-01-10,2024-01-11,2024-01-23,31.24,USD,credit,1,0,0,0,Visa,Visa_11.2,AUTHORIZATION,Declined Authorization,MER-0002,TechMart Online,5812,Eating Places / Restaurants,22216,4.5,248.63,8,CUST-01337,9,11,0,0.5,1,gmail.com,1,3,1,30,2,1,0,0,0,0,1,1,0,1,0,0,1,1,0,0,5,0.5,0.35,3.4732,0.126,0.15,0,0.0,3,2,1,0.7874,REPRESENTED,1,0.47500000000000003
CB-2024-08761,TXN-324334695,2024-01-10,2024-01-23,2024-03-04,120.59,USD,credit,0,0,0,0,Visa,Visa_13.1,CONSUMER_DISPUTE,Merchandise / Services Not Received,MER-0014,SmartBuy,6411,Insurance,30178,3.28,434.09,18,CUST-01093,7,7,2,0.183,1,hotmail.com,13,6,1,30,2,1,0,1,0,0,1,0,0,0,1,1,1,0,0,0,5,0.25,0.3,4.8007,0.278,1.245,1,0.2857,7,1,13,0.7478,REPRESENTED,0,0.23750000000000002
CB-2024-00130,TXN-433998430,2024-01-10,2024-01-28,2024-03-14,43.1,USD,credit,0,1,0,0,Mastercard,MC_4837,FRAUD,No Cardholder Authorization,MER-0004,DigitalNest,5912,Drug Stores / Pharmacies,45060,5.072,421.92,6,CUST-01632,38,35,0,0.5,1,hotmail.com,18,1,1,45,2,1,0,1,1,0,1,1,0,0,0,0,1,1,0,1,7,0.75,0.59,3.7865,0.102,0.15,0,0.0,11,0,3,0.6111,REPRESENTED,1,0.8125
CB-2024-03873,TXN-515613651,2024-01-10,2024-01-16,2024-03-03,327.2,USD,debit,1,0,1,0,Visa,Visa_12.5,PROCESSING_ERROR,Incorrect Amount,MER-0019,PeakCart,5999,Misc. Retail,23297,3.699,446.68,8,CUST-00462,40,9,0,0.5,1,gmail.com,6,9,1,30,2,1,0,1,0,1,0,1,0,0,1,1,1,1,0,1,8,0.5,0.57,5.7936,0.733,0.15,0,0.0,6,3,4,0.98,REPRESENTED,1,0.275
